         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          ADCY8   136    0.00        2.27          0.12     0.28    6.66      47.47    0.000  0.000 
          ADCY9   136    3.50        9.44          5.74     1.27    0.47       0.02    0.000  0.029 
          KIF23   136    0.26        4.95          0.94     0.73    3.83      16.33    0.000  0.000 
          KIF22   136    5.29       13.52          8.22     1.63    0.60       0.33    0.000  0.015 
          JKAMP   136   11.10       26.31         17.12     2.85    0.70       1.22    0.015  0.044 
         NUCKS1   134   28.53       80.24         56.91    11.49   -0.10      -0.12    0.044  0.029 
          PNLIP   136    0.00        8.64          0.13     1.04    8.05      62.84    0.000  0.000 
         GABRB2   136    0.03        1.73          0.46     0.34    1.54       3.03    0.000  0.000 
          NR3C1   132    4.69       16.08         11.30     2.70   -0.07      -0.54    0.015  0.029 
         PDLIM4   136    0.58        8.34          2.21     1.37    2.13       5.74    0.000  0.000 
        SLC22A1   136    0.03        1.54          0.40     0.36    1.28       1.19    0.000  0.000 
           DDI2   136    1.35        5.50          3.40     0.91   -0.01      -0.45    0.029  0.015 
           DDI1   136    0.00        0.01          0.00     0.00    2.28       4.32    0.000  0.000 
         PDLIM5   134   13.69       48.72         26.64     7.21    0.77       0.61    0.000  0.059 
        PTPLAD2   132    4.16       16.18          8.49     3.14    0.88      -0.33    0.000  0.074 
         UBE2NL   136    0.04        0.36          0.12     0.06    1.52       2.92    0.000  0.000 
        PTPLAD1   136   18.60      136.98         67.39    22.92    0.81       0.12    0.015  0.029 
          PROL1   136    0.00        0.03          0.00     0.00    5.07      28.40    0.000  0.000 
          ZFP28   136    0.65        2.90          2.14     0.46   -0.62       0.42    0.000  0.000 
         LY6G5C   136    0.60        1.64          1.04     0.24    0.41      -0.37    0.000  0.000 
          XRCC1   136    4.97       13.19          9.70     1.90   -0.33      -0.57    0.029  0.000 
          XRCC3   136    0.41        2.20          1.00     0.36    1.05       1.33    0.000  0.000 
          MAT2A   134   59.71      163.25         99.77    25.65    0.40      -0.53    0.000  0.044 
          XRCC4   136    2.31        7.08          4.09     0.97    0.83       0.74    0.000  0.044 
         PDLIM1   136   14.82      112.35         33.55    19.97    1.88       3.63    0.000  0.059 
         SMURF1   136    2.94        8.85          5.41     1.19    0.57       0.31    0.015  0.059 
       DCAF12L2   136    0.00        0.38          0.11     0.08    1.18       1.46    0.000  0.000 
       DCAF12L1   136    0.39        2.33          1.08     0.46    0.56      -0.25    0.000  0.000 
         SMURF2   136    2.86        8.97          5.31     1.17    0.60       0.68    0.015  0.029 
         CLEC7A   136    1.16       13.14          2.81     1.99    3.31      12.31    0.000  0.000 
          MEIS3   136    0.56        3.67          1.47     0.73    1.14       0.89    0.000  0.000 
          MEIS2   136    2.12       18.34          8.79     3.07    0.60       0.80    0.015  0.044 
          MEIS1   136    1.04       11.26          3.75     1.88    1.77       3.68    0.000  0.044 
       HNRNPCL1   136    0.00        0.22          0.05     0.03    2.09       7.14    0.000  0.000 
          PRPF6   136   14.87       45.43         29.30     7.12   -0.06      -0.88    0.015  0.015 
          ELAC1   136    2.16        5.70          4.11     0.60   -0.28       0.68    0.029  0.015 
           NARF   136    5.39       19.19         10.16     3.70    0.90      -0.27    0.000  0.059 
        SLC22A3   136    0.16       16.64          5.77     4.41    0.53      -0.88    0.000  0.015 
          CTLA4   136    0.00        1.47          0.13     0.21    4.37      22.97    0.000  0.000 
          GSPT1   134   10.93       34.13         19.81     4.85    0.83       0.40    0.000  0.044 
        RALGPS2   134    1.91        7.03          4.30     1.09    0.28      -0.10    0.015  0.059 
          MIER1   134    8.97       21.49         13.20     2.67    0.83       0.50    0.000  0.059 
          MIER2   136    1.32        4.83          3.03     0.92    0.01      -1.05    0.000  0.000 
          MIER3   132    3.01        7.82          4.88     1.00    0.46       0.32    0.000  0.059 
          ESPNL   136    0.00        1.08          0.13     0.16    3.69      17.99    0.000  0.000 
         OR5AN1   136    0.00        0.03          0.00     0.01    4.34      18.33    0.000  0.000 
           RBP2   136    0.00       14.94          1.78     2.41    3.69      15.33    0.000  0.000 
          PAPD7   136    2.03        5.76          3.84     0.89    0.07      -0.66    0.015  0.015 
          PAPD4   132    6.46       12.50          9.79     1.21   -0.07      -0.28    0.029  0.044 
          DDX60   134    2.77       13.44          6.39     2.10    1.24       2.22    0.000  0.074 
           AMN1   136    3.15        9.65          5.44     1.49    0.70      -0.16    0.000  0.044 
        KIR3DL2   136    0.00        0.33          0.03     0.05    3.95      17.18    0.000  0.000 
        KIR3DL3   136    0.00        0.02          0.00     0.00    3.37      11.66    0.000  0.000 
          LMNB2   134    4.33       17.37          9.44     2.86    0.84       0.85    0.000  0.088 
        IL13RA2   136    0.02       12.49          2.63     2.70    1.62       2.99    0.000  0.000 
        IL13RA1   136   30.61      130.03         58.75    19.42    1.64       3.40    0.000  0.044 
          LMNB1   136    0.63       15.06          2.35     2.23    3.53      15.17    0.000  0.000 
           LRBA   134   19.29       87.78         48.30    17.06    0.48      -0.57    0.000  0.029 
         MRPS28   134   19.96       42.28         28.72     5.02    0.55      -0.26    0.000  0.044 
         MRPS26   136    7.71       38.58         23.58     5.80    0.21       0.58    0.015  0.044 
          CD274   136    0.55        2.78          1.45     0.48    0.57       0.42    0.000  0.000 
         MRPS24   136   17.64      103.65         54.77    15.11    0.55       0.70    0.015  0.029 
          CD276   136    4.25       22.05          9.59     3.72    1.31       1.95    0.000  0.059 
         MRPS22   136   13.21       25.80         20.33     2.34   -0.33       0.12    0.029  0.015 
         MRPS23   136   21.31       51.43         32.91     6.72    0.67      -0.03    0.000  0.074 
         MRPS21   136   19.24       70.07         42.94     8.54    0.39       1.19    0.015  0.029 
         INSIG2   134    9.06       29.99         16.74     4.67    0.94       0.17    0.000  0.074 
           SMN1   136    0.76        2.20          1.40     0.34    0.35      -0.55    0.000  0.000 
        PPP2R5A   136   13.97       51.53         27.92     8.10    0.93       0.53    0.000  0.059 
        PPP2R5B   136    4.03       10.27          6.57     1.47    0.36      -0.64    0.000  0.015 
          NXPH4   136    0.03        9.86          0.43     1.17    7.73      59.49    0.000  0.000 
          LCMT1   136   10.82       40.46         20.78     5.40    1.57       2.82    0.000  0.059 
          DGCR2   136   10.65       31.21         20.39     4.34   -0.11      -0.35    0.029  0.015 
            YY2   136    0.53        2.17          1.19     0.42    0.69      -0.48    0.000  0.000 
           PPCS   136   29.70       61.98         40.98     7.10    0.79       0.22    0.000  0.059 
         H2AFY2   136    2.80       15.06          7.75     2.60    0.61       0.47    0.000  0.029 
          NAMPT   136   15.80      180.97         42.79    30.95    2.78       8.17    0.000  0.059 
         MAD2L1   136    0.94       13.33          2.28     1.71    4.70      25.55    0.000  0.000 
        NDUFB11   136   19.33       75.38         44.57    10.80    0.46       0.47    0.015  0.044 
         ADCY10   136    0.01        0.14          0.07     0.02    0.52       0.31    0.000  0.000 
          KCNA6   136    0.00        0.20          0.05     0.04    1.33       1.73    0.000  0.000 
          KCNA7   136    0.09        0.36          0.21     0.06    0.44      -0.35    0.000  0.000 
          KCNA4   136    0.00        0.32          0.09     0.08    1.33       1.36    0.000  0.000 
          KCNA5   136    0.02        5.23          0.71     0.69    4.38      25.35    0.000  0.000 
          KCNA2   136    0.00        0.28          0.04     0.04    3.33      16.50    0.000  0.000 
          KCNA3   136    0.00        0.54          0.16     0.15    1.02      -0.24    0.000  0.000 
          KCNA1   136    0.00        0.09          0.02     0.02    1.60       2.77    0.000  0.000 
           UTP6   134    6.34       14.76         10.30     1.86   -0.06      -0.44    0.015  0.044 
           OPTN   136   16.30       46.06         30.08     7.16    0.11      -0.78    0.000  0.029 
          JMJD6   136    4.23       15.75          7.59     2.40    1.15       1.37    0.000  0.044 
           BHMT   136    1.80      860.65        224.61   230.98    0.85      -0.41    0.000  0.044 
          JMJD4   136    2.10        6.17          3.94     0.90    0.31      -0.09    0.015  0.059 
           ZHX2   134    4.76       10.85          7.36     1.61    0.37      -0.55    0.000  0.074 
           ZHX3   136    5.84       35.36         13.47     5.80    1.39       2.77    0.000  0.029 
          JMJD8   136   12.28       43.23         26.75     6.02    0.10      -0.08    0.029  0.029 
           ZHX1   136    7.29       15.74         10.43     2.03    0.68      -0.19    0.000  0.044 
           OPTC   136    0.00        0.07          0.00     0.01    5.03      30.03    0.000  0.000 
           IRGM   136    0.09        0.81          0.27     0.12    1.67       4.89    0.000  0.000 
          SYCE2   136    0.05        0.76          0.34     0.16    0.55      -0.39    0.000  0.000 
           IL15   136    1.36        4.20          2.40     0.55    0.66       0.65    0.000  0.000 
           OTOR   136    0.00        0.02          0.00     0.00    1.81       1.79    0.000  0.000 
         CCDC38   136    0.00        0.08          0.02     0.01    1.40       3.63    0.000  0.000 
         CCDC39   136    0.08        0.52          0.21     0.09    1.18       1.60    0.000  0.000 
          ACACA   136    3.08       18.05          8.64     3.21    0.68       0.14    0.000  0.044 
           PYGM   136    0.21        5.33          0.68     0.69    4.90      28.74    0.000  0.000 
          ACACB   136    2.71       33.75         11.08     5.65    1.60       3.64    0.000  0.044 
         SLFN14   136    0.00        0.04          0.01     0.01    1.64       2.90    0.000  0.000 
         CCDC33   136    0.00        0.07          0.02     0.02    1.07       0.62    0.000  0.000 
         CCDC30   136    1.71        4.93          3.33     0.74    0.00      -0.65    0.015  0.015 
          SIN3B   136    4.57       13.95          8.56     2.19    0.45      -0.16    0.000  0.044 
         CCDC36   136    0.28        1.00          0.58     0.16    0.68       0.09    0.000  0.000 
         CCDC37   136    0.00        0.28          0.03     0.04    3.36      16.21    0.000  0.000 
         CCDC34   136    1.66        6.17          3.31     1.08    0.76      -0.05    0.000  0.059 
          FOXD1   136    0.26        3.79          0.96     0.61    2.03       5.76    0.000  0.000 
        PLA2G2A   136    0.00       33.50          1.31     4.71    5.56      32.63    0.000  0.000 
          APPL1   134   18.97       47.95         31.69     6.36    0.28       0.13    0.015  0.059 
          APPL2   136    6.41       16.66         11.89     1.85   -0.39       0.72    0.044  0.029 
         ZDHHC2   136   11.95       53.51         25.94    11.12    0.83      -0.30    0.000  0.074 
        PLA2G2E   136    0.00        0.02          0.00     0.00    8.06      63.01    0.000  0.000 
        PLA2G2D   136    0.08        1.29          0.25     0.18    2.97      13.04    0.000  0.000 
        PLA2G2F   136    0.00        0.71          0.02     0.09    7.04      51.46    0.000  0.000 
       SLC26A10   136    0.01        1.74          0.13     0.21    6.50      45.94    0.000  0.000 
          MEMO1   134    8.56       15.50         11.86     1.65    0.40      -0.33    0.015  0.088 
         ERLIN1   134    9.14       20.80         14.47     2.54    0.30      -0.42    0.015  0.029 
       SLC26A11   136    2.17        7.02          4.42     1.10    0.45      -0.08    0.015  0.044 
      KRTAP21-2   136    0.00        0.13          0.00     0.02    8.06      63.01    0.000  0.000 
      KRTAP21-1   136    0.00        0.04          0.00     0.00    8.06      63.01    0.000  0.000 
          UNC80   136    0.65        1.85          1.15     0.26    0.49      -0.07    0.000  0.000 
           MPP4   136    0.47        2.01          0.90     0.24    1.55       5.02    0.000  0.000 
         CAPN14   136    0.01        1.33          0.24     0.32    1.95       2.80    0.000  0.000 
         CAPN13   136    0.60        3.10          1.61     0.54    0.45      -0.05    0.000  0.000 
         CAPN12   136    6.95       30.25         13.84     4.66    1.39       2.58    0.000  0.044 
         CAPN10   136    1.10        5.28          3.12     0.90    0.37      -0.29    0.015  0.044 
         ZDHHC9   134   16.06       45.42         28.95     7.14    0.38      -0.63    0.000  0.059 
          TAAR6   136    0.00        0.19          0.02     0.03    2.61       9.83    0.000  0.000 
        SLC35D3   136    0.00        0.02          0.00     0.00    2.24       4.63    0.000  0.000 
          OR8J3   136    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        SLC35D1   134    4.84       12.50          8.03     1.66    0.51       0.02    0.000  0.059 
           MLNR   136    0.00        1.22          0.16     0.22    2.86       8.73    0.000  0.000 
          COX7B   136   70.71      460.69        255.54    75.28    0.63       0.29    0.015  0.044 
          COX7C   136  237.99      845.25        526.43   103.30    0.40       0.61    0.015  0.029 
          SARS2   136    3.69        9.82          6.28     1.29    0.29      -0.15    0.015  0.044 
         HS3ST6   136    0.00        2.37          0.28     0.42    2.52       7.81    0.000  0.000 
         HS3ST5   136    0.00        6.91          0.25     0.90    6.25      41.99    0.000  0.000 
         HS3ST4   136    0.00        0.03          0.00     0.01    2.11       4.62    0.000  0.000 
         CYFIP1   136   13.65       46.39         32.35     7.44   -0.27      -0.32    0.029  0.000 
         HS3ST2   136    0.00        1.00          0.09     0.15    4.45      22.05    0.000  0.000 
         HS3ST1   136    0.85       35.10          7.76     7.19    1.86       3.95    0.000  0.059 
         CYFIP2   134   22.30      282.74        116.20    66.39    0.44      -0.75    0.000  0.044 
            HYI   136    8.14       21.88         13.72     3.23    0.63      -0.04    0.000  0.059 
           DYTN   136    0.00        0.01          0.00     0.00    2.77       6.99    0.000  0.000 
          MPRIP   136   11.87       41.54         22.89     6.25    0.63       0.38    0.000  0.044 
          SH2D5   136    0.00        0.42          0.08     0.07    2.57       7.80    0.000  0.000 
         PARP15   136    0.00        0.37          0.10     0.09    1.31       0.96    0.000  0.000 
         TRIM24   134    3.22        9.05          6.02     1.38   -0.02      -0.49    0.015  0.029 
          TUBG1   136    5.27       17.97         10.62     2.99    0.32      -0.50    0.000  0.044 
          SGIP1   132    0.53        7.25          3.24     1.44    0.81       0.15    0.000  0.088 
          FNDC1   136    0.04        6.99          0.74     1.09    3.61      15.64    0.000  0.000 
        THUMPD1   134   10.13       21.18         16.21     2.46   -0.34      -0.45    0.029  0.029 
          WDR35   136    2.45        7.35          4.75     1.11    0.41      -0.22    0.015  0.059 
        THUMPD3   136    4.44       14.05          9.35     1.97    0.33      -0.18    0.015  0.044 
           KYNU   136    0.33       16.22          5.38     4.22    0.59      -0.61    0.000  0.029 
        CHORDC1   136    1.51        8.34          3.65     1.38    1.30       2.06    0.000  0.044 
          PXDNL   136    0.04        6.58          1.56     1.55    1.49       1.78    0.000  0.000 
           LHPP   136    5.88       28.23         15.72     5.59    0.35      -0.84    0.000  0.029 
          MLLT6   136   22.53       88.92         53.09    13.95    0.11      -0.33    0.015  0.029 
          UVRAG   136    3.89        8.10          5.48     0.78    0.32       0.76    0.015  0.015 
          MLLT1   136    5.11       16.63          9.79     2.32    0.50      -0.02    0.015  0.029 
          MLLT3   136    2.63       13.99          6.28     2.00    1.38       3.30    0.000  0.029 
         NUP188   136    5.86       16.35         10.95     2.25   -0.04      -0.08    0.044  0.015 
         NMRAL1   136    7.07       20.06         14.06     2.63   -0.15      -0.19    0.015  0.029 
          KRT14   136    0.00        2.04          0.07     0.26    6.82      47.93    0.000  0.000 
          COPG2   136    4.54       21.59         11.57     3.70    0.22      -0.44    0.000  0.029 
         GLT8D2   136    0.64       11.09          2.34     2.09    2.64       7.09    0.000  0.000 
         GLT8D1   136   11.12       30.70         20.73     3.98    0.26      -0.27    0.015  0.029 
         MRPS34   136   11.78       44.13         25.57     6.09    0.31       0.54    0.029  0.029 
         OR2T10   136    0.00        6.28          1.14     1.40    1.75       2.94    0.000  0.000 
         OR2T11   136    0.00        0.09          0.01     0.02    1.63       1.67    0.000  0.000 
         OR2T12   136    0.00        0.07          0.00     0.01    3.43      13.43    0.000  0.000 
          OR2C3   136    0.00        0.09          0.01     0.02    2.08       6.89    0.000  0.000 
          OR2C1   136    0.00        0.23          0.08     0.05    0.48       0.12    0.000  0.000 
           KERA   136    0.00        0.04          0.00     0.01    3.76      15.30    0.000  0.000 
         ZNHIT2   136    0.30        2.91          1.77     0.53   -0.48       0.33    0.000  0.000 
          REG1A   128    0.00       36.31          4.43     8.13    2.53       6.04    0.000  0.118 
          REG1B   136    0.00        1.20          0.07     0.19    4.31      20.35    0.000  0.000 
        TMEM39A   134    3.35        8.43          5.06     1.18    0.73       0.15    0.000  0.044 
         MRGPRD   136    0.00        0.07          0.00     0.01    3.18      11.69    0.000  0.000 
         MRGPRE   136    0.00        0.43          0.04     0.07    3.87      18.42    0.000  0.000 
         MRGPRF   132    0.68        8.96          4.19     2.11    0.37      -0.74    0.000  0.059 
         MRGPRG   136    0.00        0.06          0.00     0.01    8.06      63.01    0.000  0.000 
         GTPBP4   136    5.95       19.01         11.50     2.84    0.55       0.22    0.000  0.059 
         GTPBP1   136    5.22       12.48          8.58     1.71    0.01      -0.64    0.000  0.015 
          DMXL2   136    1.53        7.14          4.26     1.17    0.31      -0.05    0.015  0.044 
         GTPBP3   136    1.32        3.53          2.45     0.49   -0.12      -0.38    0.000  0.000 
         GTPBP2   134    3.47        8.92          5.98     1.27    0.33      -0.48    0.000  0.059 
         GTPBP8   136    2.97        8.50          5.51     0.89    0.50       2.16    0.029  0.044 
          BPNT1   136    6.85       23.63         15.67     2.82   -0.17       1.18    0.044  0.015 
         EIF4A1   136   59.28      219.24        110.43    30.76    1.33       2.16    0.000  0.044 
           NPVF   136    0.00        0.05          0.00     0.01    6.80      48.05    0.000  0.000 
         PARP10   134    5.03       17.58         10.20     2.73    0.33      -0.15    0.000  0.044 
           HES5   136    0.00        0.09          0.01     0.02    1.49       2.19    0.000  0.000 
          MYOZ3   136    0.10        0.92          0.24     0.14    2.50       7.93    0.000  0.000 
           BCL9   136    2.21       10.31          6.08     1.35   -0.13       0.97    0.029  0.015 
           BCL6   132    2.33       24.99          9.19     6.06    0.79      -0.40    0.000  0.074 
          OR7G2   136    0.00        0.01          0.00     0.00    8.06      63.01    0.000  0.000 
          OR7G3   136    0.00        0.01          0.00     0.00    4.46      17.95    0.000  0.000 
           BCL3   136    2.14       39.60          9.89     8.40    1.96       3.77    0.000  0.059 
           BCL2   136    4.25       13.00          8.06     2.00    0.21      -0.50    0.000  0.015 
         TMEM89   136    0.00        0.07          0.01     0.02    1.81       2.06    0.000  0.000 
         ZNF282   136    3.94        9.75          6.69     1.39    0.18      -0.61    0.000  0.015 
           BLID   136    0.00        0.05          0.01     0.01    2.06       3.24    0.000  0.000 
         TMEM88   136    3.29       16.36          8.23     2.54    0.48       0.56    0.000  0.044 
           CDX1   136    0.00        0.26          0.03     0.04    4.08      22.39    0.000  0.000 
            POR   136   13.35       57.99         36.13     9.55    0.49      -0.12    0.015  0.044 
         NPEPL1   134    3.51       12.32          8.01     1.77   -0.21       0.06    0.029  0.044 
           CDX2   136    0.00        0.11          0.00     0.01    7.16      53.16    0.000  0.000 
           CLMN   136    3.00       15.17         10.19     2.37   -0.31       0.03    0.029  0.015 
           CDX4   136    0.00        0.07          0.00     0.01    3.79      15.00    0.000  0.000 
          LYRM7   136    3.52        9.04          5.69     1.17    0.34       0.10    0.000  0.029 
         NKX2-2   136    0.00        0.13          0.01     0.02    4.72      25.66    0.000  0.000 
         KLHL21   134    4.02       46.80         17.03    11.58    1.11      -0.01    0.000  0.074 
         NKX2-1   136    0.00        0.02          0.00     0.00    1.70       2.47    0.000  0.000 
         NKX2-6   136    0.00        0.04          0.00     0.01    5.27      29.39    0.000  0.000 
         ZNF665   136    0.32        1.35          0.76     0.20    0.59       0.35    0.000  0.000 
         NKX2-4   136    0.00        0.03          0.00     0.00    6.14      40.84    0.000  0.000 
          TDRD7   136    4.03       10.75          6.51     1.43    0.65       0.15    0.000  0.044 
          NBPF9   136    3.38       14.05          7.28     2.09    0.45       0.43    0.000  0.029 
            ZP1   136    0.00        1.02          0.03     0.13    7.27      53.77    0.000  0.000 
          IP6K3   136    0.04        7.63          1.46     1.58    2.09       4.33    0.000  0.000 
          KAT2B   136    6.13       19.38         10.76     3.14    0.89       0.16    0.000  0.044 
         KLHL22   136    3.38       10.02          7.13     1.28   -0.24       0.13    0.029  0.015 
            ZP4   136    0.00        0.03          0.00     0.00    4.99      27.32    0.000  0.000 
         TRIM21   136    4.52       14.30          8.01     2.13    0.86       0.55    0.000  0.044 
          DMXL1   136   11.74       40.54         23.52     6.22    0.22      -0.07    0.000  0.029 
           OAS1   136    3.53       62.95         11.44     9.53    3.81      16.06    0.000  0.044 
           TLE3   136    3.80       20.68          9.17     3.71    1.17       1.34    0.000  0.059 
           OAS3   134    6.35       61.87         18.67    10.65    2.07       4.80    0.000  0.074 
           OAS2   134    2.02       15.48          5.29     2.60    1.72       3.84    0.000  0.044 
          IP6K1   136    8.25       20.63         14.05     2.68    0.17      -0.17    0.029  0.029 
          RPP40   136    1.12        4.46          1.96     0.57    1.42       3.86    0.000  0.000 
           PAG1   136    0.47        4.96          1.37     0.75    2.14       6.26    0.000  0.000 
        STK11IP   136    2.53        9.24          5.04     1.42    0.57      -0.12    0.000  0.015 
          NBPF4   136    0.00        0.22          0.01     0.03    6.62      47.04    0.000  0.000 
        SPAG11B   136    0.00        0.04          0.00     0.01    2.78       8.22    0.000  0.000 
           MTM1   136    3.24       10.39          6.64     1.50    0.15      -0.02    0.015  0.044 
        PLEKHB1   136    1.06       31.41         11.80     6.69    0.93      -0.05    0.000  0.044 
         TRIM22   136    3.87       33.59         12.20     6.49    1.48       2.13    0.000  0.059 
           OASL   136    0.18       22.29          1.67     2.87    5.78      37.48    0.000  0.000 
           CCIN   136    0.00        0.14          0.04     0.03    1.44       1.84    0.000  0.000 
        CSNK1G2   136    2.82       11.91          7.52     1.65   -0.09       0.57    0.029  0.029 
        CSNK1G3   134    4.31       10.58          6.60     1.24    0.73       0.93    0.000  0.059 
         MOSPD3   136    2.98       12.89          7.65     1.89    0.17       0.34    0.029  0.044 
        CSNK1G1   136    7.51       23.44         13.52     3.09    0.62       1.34    0.000  0.029 
       SERPINB1   136   15.96       48.74         26.30     7.29    1.04       0.77    0.000  0.029 
          ANKK1   136    0.01        0.15          0.06     0.03    0.79       0.71    0.000  0.000 
       SERPINB3   136    0.00        4.38          0.10     0.53    8.01      62.43    0.000  0.000 
       SERPINB2   136    0.00        3.34          0.14     0.58    4.91      23.37    0.000  0.000 
       SERPINB5   136    0.01        9.17          0.22     1.11    7.75      59.50    0.000  0.000 
       SERPINB4   136    0.00        3.90          0.09     0.47    7.75      59.52    0.000  0.000 
       SERPINB7   136    0.00        2.84          0.24     0.41    4.65      24.49    0.000  0.000 
       SERPINB6   136   25.90       64.40         42.53     6.90    0.54       0.72    0.015  0.059 
          OR9Q2   136    0.00        0.01          0.00     0.00    8.06      63.01    0.000  0.000 
         FAM76B   136    1.17        6.17          2.38     0.72    2.23       9.54    0.000  0.000 
         FAM76A   136    2.15        5.78          3.85     0.72    0.47       0.23    0.015  0.059 
          OR9Q1   136    0.00        0.22          0.02     0.03    5.64      37.14    0.000  0.000 
          PCGF5   136   11.33       28.41         16.78     3.71    1.28       1.48    0.000  0.044 
         CX3CR1   136    0.20       30.44          1.97     3.68    6.89      50.49    0.000  0.000 
         MAGED1   136   24.90       59.55         42.34     7.54    0.20      -0.06    0.029  0.059 
         MAGED2   136   57.09      150.27         98.14    18.77    0.45       0.23    0.029  0.044 
         MAGED4   136    0.03        1.61          0.41     0.29    1.57       3.18    0.000  0.000 
          TAF11   136    6.89       13.97         10.38     1.85    0.14      -0.98    0.000  0.000 
         ATP8B3   136    0.08        5.16          0.24     0.61    7.93      61.62    0.000  0.000 
         ATP8B2   132    5.62       31.95         13.90     5.48    1.10       1.02    0.000  0.088 
         ATP8B1   132    2.40       22.39          9.36     4.01    1.05       1.18    0.000  0.103 
          TAF10   134   16.39       40.84         26.96     5.25    0.42      -0.13    0.015  0.044 
           EXD3   136    0.96        4.12          2.68     0.61   -0.32       0.31    0.000  0.000 
           EXD2   136    5.66       15.72          9.85     2.10    0.55       0.10    0.000  0.044 
           EXD1   136    0.33        0.99          0.70     0.16   -0.09      -0.67    0.000  0.000 
         ATP8B4   136    0.13        2.32          0.85     0.48    0.78       0.44    0.000  0.000 
          DTHD1   136    0.00        0.24          0.04     0.05    2.03       3.68    0.000  0.000 
           STC1   136    4.45      119.12         38.23    24.66    1.43       1.97    0.000  0.074 
           STC2   136    0.09       38.05          1.44     4.58    7.61      57.98    0.000  0.000 
           ELP4   136    5.73       12.54          9.11     1.45   -0.03      -0.05    0.029  0.044 
           ELP3   136    6.50       21.15         12.29     2.82    0.94       0.96    0.015  0.044 
           ELP2   136   10.70       22.14         16.69     2.70   -0.14      -0.47    0.015  0.015 
         TRIM58   136    0.23        2.51          0.56     0.29    4.80      29.73    0.000  0.000 
         ASPHD2   136    0.58        9.53          2.58     2.11    1.56       1.96    0.000  0.000 
         ASPHD1   136    0.04        4.88          0.76     0.85    2.40       7.09    0.000  0.000 
          FBXL5   136   39.18      117.05         64.03    17.48    0.90       0.43    0.000  0.029 
            DES   132    0.11       80.98          9.92    17.95    3.10       8.74    0.000  0.088 
          FBXL4   136    5.42       21.46         10.60     3.68    0.84      -0.04    0.000  0.029 
          DPPA2   136    0.00        0.25          0.10     0.07    0.42      -0.99    0.000  0.000 
          DPPA3   136    0.00        0.09          0.02     0.02    1.42       1.43    0.000  0.000 
            DEK   134   16.52       47.06         28.69     5.73    0.64       1.08    0.015  0.059 
         SPRYD4   136    5.46       24.05         15.95     3.36   -0.10       1.17    0.044  0.044 
         OR11L1   136    0.00        0.01          0.00     0.00    3.76      12.19    0.000  0.000 
          DPPA4   136    0.12        4.56          0.27     0.53    7.96      61.94    0.000  0.000 
          DPPA5   136    0.00        0.25          0.04     0.06    1.43       1.46    0.000  0.000 
         KLHDC4   136    2.74        8.48          5.29     1.14    0.34       0.47    0.029  0.044 
          FBXL6   136    0.81        4.48          2.04     0.64    1.39       3.10    0.000  0.000 
         KLHDC2   134   23.30       48.35         34.07     6.26    0.31      -0.73    0.000  0.029 
         KLHDC3   136   17.72       49.48         34.37     5.72   -0.29       0.55    0.044  0.015 
          TLR10   136    0.35        1.49          0.64     0.20    1.51       3.11    0.000  0.000 
         KLHDC1   136    0.77        2.99          1.59     0.46    0.67       0.25    0.000  0.000 
          LRP5L   136    0.30        2.79          1.14     0.57    1.00       0.73    0.000  0.000 
      NIPSNAP3A   136   15.45       54.85         32.94     8.13    0.32      -0.08    0.029  0.029 
          UBAP1   134   14.49       32.68         21.89     3.78    0.59       0.31    0.000  0.059 
         TRIM56   136    3.12       12.81          6.75     2.05    0.58       0.57    0.000  0.044 
         ZNF788   134    1.90        3.89          2.97     0.46    0.19      -0.22    0.000  0.000 
          DPCR1   136    0.00        0.10          0.04     0.02    0.89       0.41    0.000  0.000 
          ASXL1   136    7.97       21.56         14.71     3.27    0.13      -0.67    0.015  0.029 
           POLK   134    4.74       11.72          7.56     1.58    0.48      -0.31    0.000  0.059 
          ASXL3   136    0.09        1.31          0.56     0.22    0.73       1.36    0.000  0.000 
          ASXL2   136    2.61       15.63          7.83     2.63    0.57       0.29    0.000  0.044 
          HDDC2   136   16.99       47.01         31.30     6.36    0.17      -0.29    0.029  0.029 
          HDDC3   136    5.14       15.36         10.54     2.43    0.10      -0.84    0.015  0.000 
         ZBTB39   136    0.33        1.70          1.12     0.31   -0.18      -0.49    0.000  0.000 
         ZBTB38   136    8.83       27.93         14.80     3.85    1.29       2.05    0.000  0.059 
      NIPSNAP3B   136    0.46        1.55          0.92     0.25    0.33      -0.65    0.000  0.000 
          HTR2A   136    0.00        0.70          0.08     0.14    3.51      11.75    0.000  0.000 
          HTR2C   136    0.00        0.03          0.00     0.00    4.82      28.59    0.000  0.000 
          HTR2B   136    0.19       11.42          2.61     2.27    1.90       3.74    0.000  0.000 
        NEUROG3   136    0.00        0.03          0.00     0.01    1.35       0.40    0.000  0.000 
        NEUROG2   136    0.00        0.20          0.02     0.03    4.43      24.33    0.000  0.000 
           GBA2   136    7.88       34.73         21.96     5.54   -0.26      -0.31    0.015  0.015 
           GBA3   136    1.04      114.53         43.42    34.40    0.51      -1.13    0.000  0.029 
         DDX60L   136    0.77        6.72          3.00     1.23    0.88       0.96    0.000  0.000 
         ZBTB34   136    0.99        3.40          1.85     0.43    0.79       1.24    0.000  0.000 
